"Subject","Complement_type","Itemnum","LexTALE_score","rating","zrating","group","cen","nor"
"59","S","220",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","221",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","222",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","270",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","271",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","272",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","273",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","274",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","275",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","276",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","277",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","278",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","279",56.25,NA,NA,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","327",56.25,6,0.222383901824762,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","328",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","329",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","330",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","331",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","332",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","333",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","334",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","S","335",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"59","Z","336",56.25,7,0.778343656386667,"L2_English",-15.2780777537797,-1.04515225100412
"80","S","42",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","43",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","44",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","45",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","46",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","47",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","48",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","49",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","50",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","51",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","213",57.5,6,0.222383901824762,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","214",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","215",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","216",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","217",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","218",57.5,6,0.222383901824762,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","219",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","220",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","221",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","222",57.5,7,0.778343656386667,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","270",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","271",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","272",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","273",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","274",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","275",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","276",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","277",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","278",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","279",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","327",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","328",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","329",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","330",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","331",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","332",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","333",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","334",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","S","335",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"80","Z","336",57.5,NA,NA,"L2_English",-14.0280777537797,-0.959641473090192
"104","S","42",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","43",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","44",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","45",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","46",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","47",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","48",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","49",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","50",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","51",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","213",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","214",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","215",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","216",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","217",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","218",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","219",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","220",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","221",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","222",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","270",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","271",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","272",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","273",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","274",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","275",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","276",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","277",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","278",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","279",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","327",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","328",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","329",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","330",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","331",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","332",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","333",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","334",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","S","335",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"104","Z","336",71.25,NA,NA,"L2_English",-0.278077753779698,-0.0190229160370073
"72","S","42",75,5,-0.333575852737143,"L2_English",3.4719222462203,0.23750941770477
"72","Z","43",75,4,-0.889535607299048,"L2_English",3.4719222462203,0.23750941770477
"72","S","44",75,6,0.222383901824762,"L2_English",3.4719222462203,0.23750941770477
"72","Z","45",75,7,0.778343656386667,"L2_English",3.4719222462203,0.23750941770477
"72","S","46",75,7,0.778343656386667,"L2_English",3.4719222462203,0.23750941770477
"72","Z","47",75,3,-1.44549536186095,"L2_English",3.4719222462203,0.23750941770477
"72","S","48",75,5,-0.333575852737143,"L2_English",3.4719222462203,0.23750941770477
"72","Z","49",75,4,-0.889535607299048,"L2_English",3.4719222462203,0.23750941770477
"72","S","50",75,5,-0.333575852737143,"L2_English",3.4719222462203,0.23750941770477
"72","Z","51",75,6,0.222383901824762,"L2_English",3.4719222462203,0.23750941770477
"72","Z","213",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","214",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","215",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","216",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","217",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","218",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","219",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","220",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","221",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","222",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","270",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","271",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","272",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","273",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","274",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","275",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","276",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","277",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","278",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","279",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","327",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","328",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","329",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","330",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","331",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","332",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","333",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","334",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","S","335",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"72","Z","336",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"106","S","42",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","43",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","44",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","45",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","46",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","47",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","48",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","49",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","50",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","51",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","213",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","214",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","215",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","216",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","217",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","218",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","219",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","220",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","221",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","222",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","270",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","271",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","272",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","273",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","274",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","275",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","276",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","277",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","278",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","279",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","327",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","328",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","329",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","330",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","331",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","332",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","333",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","334",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","S","335",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"106","Z","336",62.5,NA,NA,"L2_English",-9.0280777537797,-0.617598361434489
"89","S","42",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","43",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","44",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","45",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","46",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","47",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","48",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","49",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","50",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","51",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","213",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","214",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","215",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","216",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","217",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","218",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","219",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","220",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","221",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","222",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","270",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","271",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","272",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","273",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","274",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","275",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","276",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","277",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","278",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","279",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","327",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","328",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","329",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","330",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","331",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","332",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","333",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","334",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","335",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","336",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"94","S","42",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","43",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","44",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","45",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","46",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","47",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","48",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","49",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","50",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","51",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","213",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","214",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","215",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","216",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","217",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","218",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","219",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","220",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","221",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","222",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","270",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","271",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","272",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","273",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","274",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","275",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","276",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","277",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","278",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","279",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","327",80,4,-0.889535607299048,"L2_English",8.4719222462203,0.579552529360474
"94","S","328",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","329",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","S","330",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","331",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","S","332",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
